Date/Time,Year,Month,Day,Time,Temp (°C),Dew Point Temp (°C),Rel Hum (%),Wind Dir (10s deg),Wind Spd (km/h),Stn Press (kPa)
2018-08-14 03:00,2018,08,14,03:00,23.9,19.3,76,22,3,100.37
2018-08-14 04:00,2018,08,14,04:00,23.8,19.5,77,20,3,100.36
2018-08-14 05:00,2018,08,14,05:00,23,19.4,80,30,4,100.36
2018-08-14 06:00,2018,08,14,06:00,23.3,20.5,84,36,5,100.36
2018-08-14 07:00,2018,08,14,07:00,23.7,20.1,80,1,3,100.35
2018-08-14 08:00,2018,08,14,08:00,24.4,19.4,73,3,3,100.33
2018-08-14 09:00,2018,08,14,09:00,25.5,20.4,73,13,4,100.31
2018-08-14 10:00,2018,08,14,10:00,25.8,20.1,71,18,6,100.29
2018-08-14 11:00,2018,08,14,11:00,23.9,20.6,82,18,7,100.26
2018-08-14 12:00,2018,08,14,12:00,27.2,19.1,61,19,5,100.18
2018-08-14 13:00,2018,08,14,13:00,27.6,19.9,63,15,6,100.11
2018-08-14 14:00,2018,08,14,14:00,28.5,19.5,58,18,6,100.06
2018-08-14 15:00,2018,08,14,15:00,29.5,19.6,55,17,6,100.01
2018-08-14 16:00,2018,08,14,16:00,29.5,20,57,19,4,99.96
2018-08-14 17:00,2018,08,14,17:00,27.9,18.6,57,22,5,99.91
2018-08-14 18:00,2018,08,14,18:00,27.3,19,61,19,3,99.92
2018-08-14 19:00,2018,08,14,19:00,26.7,19.4,64,17,5,99.92
2018-08-14 20:00,2018,08,14,20:00,26.3,19.8,67,21,4,99.96
2018-08-14 21:00,2018,08,14,21:00,25.7,19.7,69,23,4,99.97
2018-08-14 22:00,2018,08,14,22:00,24.9,19.6,72,29,3,99.97
2018-08-14 23:00,2018,08,14,23:00,21.7,19,85,30,12,100.02
2018-08-15 00:00,2018,08,15,00:00,21.3,20,93,30,2,99.95
2018-08-15 01:00,2018,08,15,01:00,22.1,21.2,95,26,2,99.93
2018-08-15 02:00,2018,08,15,02:00,22.5,20.8,91,27,7,99.92
2018-08-15 03:00,2018,08,15,03:00,22.8,21.5,92,21,2,99.91
2018-08-15 04:00,2018,08,15,04:00,22.7,20.9,90,19,4,99.93
2018-08-15 05:00,2018,08,15,05:00,22.3,21.1,93,23,4,99.97
2018-08-15 06:00,2018,08,15,06:00,22.2,20.7,91,24,6,100.01
2018-08-15 07:00,2018,08,15,07:00,22.6,20.6,88,25,7,100.06
2018-08-15 08:00,2018,08,15,08:00,24.3,20.8,81,18,6,100.04
2018-08-15 09:00,2018,08,15,09:00,24,20.5,81,26,5,100.14
2018-08-15 10:00,2018,08,15,10:00,24,20.2,80,27,6,100.15
2018-08-15 11:00,2018,08,15,11:00,23,20.1,84,26,6,100.25
2018-08-15 12:00,2018,08,15,12:00,25,20.3,75,21,3,100.18
2018-08-15 13:00,2018,08,15,13:00,27,20.5,68,27,4,100.17
2018-08-15 14:00,2018,08,15,14:00,27.8,18.5,57,30,5,100.16
2018-08-15 15:00,2018,08,15,15:00,28,18,55,27,6,100.14
2018-08-15 16:00,2018,08,15,16:00,26.9,18.2,59,26,7,100.14
2018-08-15 17:00,2018,08,15,17:00,26,19.2,66,26,5,100.17
2018-08-15 18:00,2018,08,15,18:00,25.7,18.1,63,33,6,100.2
2018-08-15 19:00,2018,08,15,19:00,25,15.5,56,33,5,100.3
2018-08-15 20:00,2018,08,15,20:00,24.3,15.3,57,33,7,100.39
2018-08-15 21:00,2018,08,15,21:00,23.7,15.1,59,32,6,100.41
2018-08-15 22:00,2018,08,15,22:00,22.8,14.3,59,35,8,100.45
2018-08-15 23:00,2018,08,15,23:00,21.8,14.7,64,34,7,100.46
2018-08-16 00:00,2018,08,16,00:00,21.4,14.1,63,36,10,100.52
2018-08-16 01:00,2018,08,16,01:00,20.9,14.4,66,2,11,100.53
2018-08-16 02:00,2018,08,16,02:00,19.2,12.3,64,4,7,100.57
2018-08-16 03:00,2018,08,16,03:00,18.8,11.8,64,4,5,100.58
2018-08-16 04:00,2018,08,16,04:00,18.1,11.4,65,36,9,100.64
2018-08-16 05:00,2018,08,16,05:00,17.4,10.6,64,2,8,100.7
2018-08-16 06:00,2018,08,16,06:00,17.2,11.2,68,1,9,100.77
2018-08-16 07:00,2018,08,16,07:00,17.5,10.6,64,1,9,100.83
2018-08-16 08:00,2018,08,16,08:00,17.8,10,60,1,9,100.87
2018-08-16 09:00,2018,08,16,09:00,19.4,10.8,57,7,7,100.89
2018-08-16 10:00,2018,08,16,10:00,20.4,10.7,54,22,3,100.88
2018-08-16 11:00,2018,08,16,11:00,21,10,50,3,8,100.9
2018-08-16 12:00,2018,08,16,12:00,22.6,9.9,44,23,4,100.88
2018-08-16 13:00,2018,08,16,13:00,23.2,10,43,34,9,100.89
2018-08-16 14:00,2018,08,16,14:00,23.7,9,39,36,4,100.87
2018-08-16 15:00,2018,08,16,15:00,24.7,11,42,17,5,100.85
2018-08-16 16:00,2018,08,16,16:00,25.1,12.2,45,17,4,100.82
2018-08-16 17:00,2018,08,16,17:00,24.6,12,45,26,4,100.84
2018-08-16 18:00,2018,08,16,18:00,22.8,12,51,29,4,100.84
2018-08-16 19:00,2018,08,16,19:00,21.2,13.1,60,30,3,100.87
2018-08-16 20:00,2018,08,16,20:00,20.3,13,63,31,5,100.92
2018-08-16 21:00,2018,08,16,21:00,20.2,13.1,64,31,6,100.96
2018-08-16 22:00,2018,08,16,22:00,19.1,13,68,30,2,100.95
2018-08-16 23:00,2018,08,16,23:00,19.5,14,71,22,4,100.96
2018-08-17 00:00,2018,08,17,00:00,18.8,14.4,76,22,3,100.95
2018-08-17 01:00,2018,08,17,01:00,18.7,13.7,73,24,3,100.93
2018-08-17 02:00,2018,08,17,02:00,18.7,13.8,73,24,3,100.9
2018-08-17 03:00,2018,08,17,03:00,18.4,13.6,74,21,2,100.9
2018-08-17 04:00,2018,08,17,04:00,18.7,13.9,74,22,4,100.86
2018-08-17 05:00,2018,08,17,05:00,18.5,14.7,79,22,4,100.87
2018-08-17 06:00,2018,08,17,06:00,18.4,15.2,82,20,4,100.85
2018-08-17 07:00,2018,08,17,07:00,19.1,14.8,76,15,7,100.83
2018-08-17 08:00,2018,08,17,08:00,19.4,15.5,78,14,4,100.79
2018-08-17 09:00,2018,08,17,09:00,20.2,15.1,73,17,4,100.74
2018-08-17 10:00,2018,08,17,10:00,21.3,16,72,11,4,100.66
2018-08-17 11:00,2018,08,17,11:00,22.3,16.7,71,18,6,100.6
2018-08-17 12:00,2018,08,17,12:00,23,17.9,73,17,8,100.52
2018-08-17 13:00,2018,08,17,13:00,22.2,19.6,85,20,5,100.46
2018-08-17 14:00,2018,08,17,14:00,21.6,20.1,91,18,5,100.37
2018-08-17 15:00,2018,08,17,15:00,21.3,20.4,95,19,4,100.29
2018-08-17 16:00,2018,08,17,16:00,22,20.9,93,19,6,100.2
2018-08-17 17:00,2018,08,17,17:00,22.4,21.2,93,19,4,100.14
2018-08-17 18:00,2018,08,17,18:00,22.7,21.3,92,20,4,100.12
2018-08-17 19:00,2018,08,17,19:00,22.9,21.5,92,21,5,100.05
2018-08-17 20:00,2018,08,17,20:00,22.9,21.7,93,21,3,100.11
2018-08-17 21:00,2018,08,17,21:00,17.9,16.7,93,1,19,100.18
2018-08-17 22:00,2018,08,17,22:00,17.7,16.3,92,1,15,100.18
2018-08-17 23:00,2018,08,17,23:00,18.2,16.8,92,2,10,100.19
2018-08-18 00:00,2018,08,18,00:00,17.6,16.1,91,1,13,100.22
2018-08-18 01:00,2018,08,18,01:00,17.4,15.5,88,2,13,100.21
2018-08-18 02:00,2018,08,18,02:00,17.3,14.8,85,1,13,100.2
2018-08-18 03:00,2018,08,18,03:00,17.4,14.2,82,2,14,100.23
2018-08-18 04:00,2018,08,18,04:00,17.7,14.5,82,1,11,100.26
2018-08-18 05:00,2018,08,18,05:00,17.3,14.1,81,2,11,100.31
2018-08-18 06:00,2018,08,18,06:00,17.3,13.3,77,2,12,100.37
2018-08-18 07:00,2018,08,18,07:00,17.6,12.9,74,2,12,100.4
2018-08-18 08:00,2018,08,18,08:00,18.9,13.6,71,2,11,100.42
2018-08-18 09:00,2018,08,18,09:00,20,13.8,68,1,10,100.43
2018-08-18 10:00,2018,08,18,10:00,21.3,14.1,63,5,8,100.43
2018-08-18 11:00,2018,08,18,11:00,21.3,13.6,61,5,10,100.44
2018-08-18 12:00,2018,08,18,12:00,22.4,13.8,58,4,8,100.43
2018-08-18 13:00,2018,08,18,13:00,23.2,13.3,54,2,14,100.42
2018-08-18 14:00,2018,08,18,14:00,24,12.3,48,2,11,100.41
2018-08-18 15:00,2018,08,18,15:00,24.6,12.8,48,5,8,100.4
2018-08-18 16:00,2018,08,18,16:00,24.6,13.7,50,4,8,100.41
2018-08-18 17:00,2018,08,18,17:00,24.4,13.5,51,3,8,100.45
2018-08-18 18:00,2018,08,18,18:00,23.8,13,51,5,5,100.46
2018-08-18 19:00,2018,08,18,19:00,23.2,13.2,53,6,5,100.51
2018-08-18 20:00,2018,08,18,20:00,20.9,14.1,65,33,4,100.57
2018-08-18 21:00,2018,08,18,21:00,19.9,14.2,70,29,3,100.59
2018-08-18 22:00,2018,08,18,22:00,19.4,14.3,72,31,4,100.61
2018-08-18 23:00,2018,08,18,23:00,21.1,14.1,64,34,7,100.58
2018-08-19 00:00,2018,08,19,00:00,20.7,13.8,64,36,5,100.62
2018-08-19 01:00,2018,08,19,01:00,19.3,13.9,71,36,7,100.65
2018-08-19 02:00,2018,08,19,02:00,18.3,14.4,78,35,6,100.67
2018-08-19 03:00,2018,08,19,03:00,18,14.7,81,36,7,100.69
2018-08-19 04:00,2018,08,19,04:00,17.4,14.9,85,36,7,100.74
2018-08-19 05:00,2018,08,19,05:00,17.3,15.2,87,1,8,100.8
2018-08-19 06:00,2018,08,19,06:00,17.1,14.2,83,1,10,100.87
2018-08-19 07:00,2018,08,19,07:00,18,14.1,78,36,10,100.93
2018-08-19 08:00,2018,08,19,08:00,19.9,14.6,72,1,7,100.94
2018-08-19 09:00,2018,08,19,09:00,21.7,14.6,64,6,5,100.97
2018-08-19 10:00,2018,08,19,10:00,24,15.2,58,18,4,101.01
2018-08-19 11:00,2018,08,19,11:00,25,14.8,53,11,5,100.99
2018-08-19 12:00,2018,08,19,12:00,26.7,12.5,41,36,4,100.95
2018-08-19 13:00,2018,08,19,13:00,26.9,11.6,38,1,9,100.9
2018-08-19 14:00,2018,08,19,14:00,27.3,11.4,37,9,5,100.87
2018-08-19 16:00,2018,08,19,16:00,27.1,11.7,38,9,7,100.88
2018-08-19 18:00,2018,08,19,18:00,25.7,11.6,41,7,4,100.92
2018-08-19 19:00,2018,08,19,19:00,25.2,11.4,42,7,4,100.95
2018-08-19 20:00,2018,08,19,20:00,23.8,13.7,53,4,5,101
2018-08-19 21:00,2018,08,19,21:00,22.8,13,54,36,6,101.04
2018-08-19 22:00,2018,08,19,22:00,21.4,12.6,57,36,4,101
2018-08-19 23:00,2018,08,19,23:00,21,12.7,59,36,5,101.03
2018-08-20 00:00,2018,08,20,00:00,19.3,12.4,64,34,3,101.06
2018-08-20 01:00,2018,08,20,01:00,19.3,12.9,66,36,6,101.07
2018-08-20 02:00,2018,08,20,02:00,18.6,13.3,72,36,5,101.1
2018-08-20 03:00,2018,08,20,03:00,18,13.6,75,35,4,101.14
2018-08-20 04:00,2018,08,20,04:00,17.3,13.8,80,35,5,101.17
2018-08-20 05:00,2018,08,20,05:00,16.8,13.7,82,36,4,101.2
2018-08-20 06:00,2018,08,20,06:00,17.7,13.9,79,35,5,101.24
2018-08-20 07:00,2018,08,20,07:00,19.2,14.4,74,2,5,101.28
2018-08-20 08:00,2018,08,20,08:00,19.9,14.3,70,1,3,101.3
2018-08-20 09:00,2018,08,20,09:00,23.7,15.8,61,32,2,101.3
2018-08-20 10:00,2018,08,20,10:00,23.9,15.9,61,17,5,101.29
2018-08-20 11:00,2018,08,20,11:00,26,15.2,51,21,5,101.24
2018-08-20 12:00,2018,08,20,12:00,26.8,13.5,44,23,5,101.19
2018-08-20 13:00,2018,08,20,13:00,26.1,12.4,43,25,4,101.14
2018-08-20 14:00,2018,08,20,14:00,27.4,12.3,39,6,5,101.1
2018-08-20 15:00,2018,08,20,15:00,26.6,12.5,42,19,5,101.06
2018-08-20 16:00,2018,08,20,16:00,27.4,13,41,20,5,101.01
2018-08-20 17:00,2018,08,20,17:00,26.7,12.7,42,17,6,101.02
2018-08-20 18:00,2018,08,20,18:00,25.7,12.1,43,21,6,101.01
2018-08-20 19:00,2018,08,20,19:00,24.9,13.2,48,21,5,101.04
2018-08-20 20:00,2018,08,20,20:00,22.7,14.4,60,23,2,101.06
2018-08-20 21:00,2018,08,20,21:00,22.4,14.7,61,24,4,101.09
2018-08-20 22:00,2018,08,20,22:00,22.2,14.7,62,22,4,101.06
2018-08-20 23:00,2018,08,20,23:00,22,15.1,65,22,4,101.05
2018-08-21 00:00,2018,08,21,00:00,22,15.5,66,20,5,101.04
2018-08-21 01:00,2018,08,21,01:00,21.2,15.9,72,20,6,101.03
2018-08-21 02:00,2018,08,21,02:00,20.7,15.5,72,19,4,100.99
2018-08-21 03:00,2018,08,21,03:00,20.3,15,71,20,6,100.96
2018-08-21 04:00,2018,08,21,04:00,19.3,15.7,80,20,8,100.96
2018-08-21 05:00,2018,08,21,05:00,18.8,15.9,83,19,6,100.97
2018-08-21 06:00,2018,08,21,06:00,18.9,16.1,84,20,7,100.97
2018-08-21 07:00,2018,08,21,07:00,19.6,15.8,79,20,8,100.95
2018-08-21 08:00,2018,08,21,08:00,20.8,15.9,74,19,6,100.93
2018-08-21 09:00,2018,08,21,09:00,22.1,16.4,70,15,10,100.87
2018-08-21 10:00,2018,08,21,10:00,23.1,17.1,69,18,7,100.79
2018-08-21 11:00,2018,08,21,11:00,25.3,15.7,55,17,5,100.71
2018-08-21 12:00,2018,08,21,12:00,25.1,15,54,17,8,100.63
2018-08-21 13:00,2018,08,21,13:00,25.3,13.6,48,19,10,100.58
2018-08-21 14:00,2018,08,21,14:00,26.9,14.8,48,16,12,100.52
2018-08-21 15:00,2018,08,21,15:00,25.3,14,49,19,10,100.44
2018-08-21 16:00,2018,08,21,16:00,26.1,15.1,51,18,7,100.34
2018-08-21 17:00,2018,08,21,17:00,25.4,15.3,54,16,4,100.25
2018-08-21 18:00,2018,08,21,18:00,24.7,15.5,57,19,6,100.21
2018-08-21 19:00,2018,08,21,19:00,23.2,17,68,18,6,100.15
2018-08-21 20:00,2018,08,21,20:00,23.4,16.7,66,16,2,100.11
2018-08-21 21:00,2018,08,21,21:00,23.1,15.8,63,17,8,100.02
2018-08-21 22:00,2018,08,21,22:00,23,16.2,66,19,11,99.93
2018-08-21 23:00,2018,08,21,23:00,22.2,17,72,19,10,99.82
2018-08-22 00:00,2018,08,22,00:00,22,17.1,74,19,7,99.7
2018-08-22 01:00,2018,08,22,01:00,21.8,17.2,75,18,9,99.6
2018-08-22 02:00,2018,08,22,02:00,21,17.7,81,18,6,99.48
2018-08-22 03:00,2018,08,22,03:00,21.3,17.3,78,19,8,99.38
2018-08-22 04:00,2018,08,22,04:00,21.2,17.3,79,18,8,99.3
2018-08-22 05:00,2018,08,22,05:00,20.9,17.5,81,19,8,99.24
2018-08-22 06:00,2018,08,22,06:00,20.9,17.6,81,20,8,99.2
2018-08-22 07:00,2018,08,22,07:00,20.3,18.3,88,19,8,99.14
2018-08-22 08:00,2018,08,22,08:00,21.1,18.4,85,18,7,99.05
2018-08-22 09:00,2018,08,22,09:00,20.5,19,91,21,9,99.04
2018-08-22 10:00,2018,08,22,10:00,19.9,17.1,84,20,11,99.08
2018-08-22 11:00,2018,08,22,11:00,20.1,16.8,82,20,6,99.13
2018-08-22 12:00,2018,08,22,12:00,21.6,15.6,69,24,7,99.2
2018-08-22 13:00,2018,08,22,13:00,20.6,16.8,79,24,7,99.29
2018-08-22 14:00,2018,08,22,14:00,22.3,15,64,28,5,99.32
2018-08-22 15:00,2018,08,22,15:00,20.9,15.6,71,5,6,99.38
2018-08-22 16:00,2018,08,22,16:00,20.9,14,65,1,12,99.47
2018-08-22 17:00,2018,08,22,17:00,20.1,13.5,66,1,5,99.6
2018-08-22 18:00,2018,08,22,18:00,19,13,68,2,7,99.7
2018-08-22 19:00,2018,08,22,19:00,18.1,12.4,69,36,8,99.79
2018-08-22 20:00,2018,08,22,20:00,17.6,12.2,71,11,3,99.9
2018-08-22 21:00,2018,08,22,21:00,17.9,10.9,64,34,5,99.96
2018-08-22 22:00,2018,08,22,22:00,16.8,11.2,70,24,4,100.01
2018-08-22 23:00,2018,08,22,23:00,16.3,10.9,71,22,4,100.05
2018-08-23 00:00,2018,08,23,00:00,15.8,10.5,71,23,5,100.07
2018-08-23 01:00,2018,08,23,01:00,15.3,9.6,69,24,5,100.08
2018-08-23 02:00,2018,08,23,02:00,14.8,8.3,65,27,4,100.06
2018-08-23 03:00,2018,08,23,03:00,14.6,7.4,62,25,8,100.13
2018-08-23 04:00,2018,08,23,04:00,14.4,7.5,63,22,7,100.18
2018-08-23 05:00,2018,08,23,05:00,14,9.5,74,22,6,100.21
2018-08-23 06:00,2018,08,23,06:00,14.2,9.9,75,25,7,100.27
2018-08-23 07:00,2018,08,23,07:00,15.5,10,69,26,8,100.3
2018-08-23 08:00,2018,08,23,08:00,17,10.4,65,24,4,100.32
2018-08-23 09:00,2018,08,23,09:00,18.9,10.7,59,26,5,100.36
2018-08-23 10:00,2018,08,23,10:00,19.8,10.5,55,24,7,100.38
2018-08-23 11:00,2018,08,23,11:00,21.9,11.3,51,26,7,100.37
2018-08-23 12:00,2018,08,23,12:00,22.5,9.6,44,25,6,100.36
2018-08-23 13:00,2018,08,23,13:00,23.2,10,43,24,8,100.35
2018-08-23 14:00,2018,08,23,14:00,24.4,9.3,38,24,5,100.33
2018-08-23 15:00,2018,08,23,15:00,24.7,9.1,37,32,6,100.28
2018-08-23 16:00,2018,08,23,16:00,24.6,9.2,37,22,6,100.29
2018-08-23 17:00,2018,08,23,17:00,24.3,9.5,39,23,4,100.3
2018-08-23 18:00,2018,08,23,18:00,23.2,10.3,44,22,4,100.33
2018-08-23 19:00,2018,08,23,19:00,21.9,10.8,49,0,1,100.4
2018-08-23 20:00,2018,08,23,20:00,20,11.3,57,0,1,100.48
2018-08-23 21:00,2018,08,23,21:00,21.2,12.3,57,20,6,100.52
2018-08-23 22:00,2018,08,23,22:00,20.6,14.8,69,19,6,100.54
2018-08-23 23:00,2018,08,23,23:00,20.3,15.8,76,19,7,100.55
2018-08-24 00:00,2018,08,24,00:00,20.4,16,76,19,7,100.58
2018-08-24 01:00,2018,08,24,01:00,20.2,14.5,70,21,7,100.61
2018-08-24 02:00,2018,08,24,02:00,19.6,14.4,72,21,7,100.65
2018-08-24 03:00,2018,08,24,03:00,19.5,14.6,73,21,6,100.68
2018-08-24 04:00,2018,08,24,04:00,19.1,15.5,80,22,7,100.72
2018-08-24 05:00,2018,08,24,05:00,18.8,15.3,80,23,7,100.78
2018-08-24 06:00,2018,08,24,06:00,19.1,15.1,78,21,7,100.86
2018-08-24 07:00,2018,08,24,07:00,20,15.4,75,19,9,100.94
2018-08-24 08:00,2018,08,24,08:00,21.4,15.6,70,17,7,100.99
2018-08-24 09:00,2018,08,24,09:00,22.9,15.5,63,17,6,101.03
2018-08-24 10:00,2018,08,24,10:00,23.5,15,59,20,7,101.08
2018-08-24 11:00,2018,08,24,11:00,23.9,15.3,59,20,12,101.11
2018-08-24 12:00,2018,08,24,12:00,25.3,15.2,54,20,10,101.11
2018-08-24 13:00,2018,08,24,13:00,26.6,15.4,50,20,9,101.12
2018-08-24 14:00,2018,08,24,14:00,27,15.2,48,19,10,101.1
2018-08-24 15:00,2018,08,24,15:00,28.6,14.3,42,20,9,101.09
2018-08-24 16:00,2018,08,24,16:00,28.4,10.8,33,24,6,101.11
2018-08-24 17:00,2018,08,24,17:00,27.5,12.1,38,20,8,101.12
2018-08-24 18:00,2018,08,24,18:00,26.4,13.2,44,22,3,101.12
2018-08-24 19:00,2018,08,24,19:00,25.8,11.9,42,21,4,101.16
2018-08-24 20:00,2018,08,24,20:00,24.1,12.8,49,21,2,101.24
2018-08-24 21:00,2018,08,24,21:00,24.1,13.8,53,19,4,101.26
2018-08-24 22:00,2018,08,24,22:00,23.6,13.2,52,27,7,101.28
2018-08-24 23:00,2018,08,24,23:00,23.3,12.8,52,26,8,101.32
2018-08-25 00:00,2018,08,25,00:00,23.2,12.4,51,26,5,101.33
2018-08-25 01:00,2018,08,25,01:00,23,11.8,49,21,2,101.33
2018-08-25 02:00,2018,08,25,02:00,20.6,13.3,63,27,3,101.36
2018-08-25 03:00,2018,08,25,03:00,19.7,14.2,70,24,3,101.39
2018-08-25 04:00,2018,08,25,04:00,19.3,12.8,66,25,2,101.39
2018-08-25 05:00,2018,08,25,05:00,19,13.4,70,25,1,101.41
2018-08-25 06:00,2018,08,25,06:00,19.7,14.9,74,20,3,101.44
2018-08-25 07:00,2018,08,25,07:00,20.6,14.3,67,18,5,101.46
2018-08-25 08:00,2018,08,25,08:00,22.5,14.9,62,16,5,101.45
2018-08-25 09:00,2018,08,25,09:00,23.1,14.9,60,18,5,101.44
2018-08-25 10:00,2018,08,25,10:00,25.2,13.9,50,16,5,101.4
2018-08-25 11:00,2018,08,25,11:00,27.4,12.2,39,21,5,101.34
2018-08-25 12:00,2018,08,25,12:00,28.4,13.4,40,16,8,101.26
2018-08-25 13:00,2018,08,25,13:00,28.8,14.7,42,18,8,101.19
2018-08-25 14:00,2018,08,25,14:00,28.7,14.7,42,15,7,101.11
2018-08-25 15:00,2018,08,25,15:00,27.9,14.4,44,16,6,101.11
2018-08-25 16:00,2018,08,25,16:00,28.1,14.6,44,18,5,101.09
2018-08-25 17:00,2018,08,25,17:00,27.7,14.5,45,18,9,101.06
2018-08-25 18:00,2018,08,25,18:00,26.2,13.7,46,19,5,101.04
2018-08-25 19:00,2018,08,25,19:00,25.1,13.9,50,20,6,101.04
2018-08-25 20:00,2018,08,25,20:00,24.2,14.2,54,19,6,101.05
2018-08-25 21:00,2018,08,25,21:00,23.5,14.3,56,21,6,101.05
2018-08-25 22:00,2018,08,25,22:00,22.2,14.6,62,22,2,101.03
2018-08-25 23:00,2018,08,25,23:00,22.4,14.5,61,20,4,101.03
2018-08-26 00:00,2018,08,26,00:00,22.4,14,59,18,5,101.01
2018-08-26 01:00,2018,08,26,01:00,21.6,14.4,63,18,4,100.99
2018-08-26 02:00,2018,08,26,02:00,21.2,14.2,64,17,4,100.94
2018-08-26 03:00,2018,08,26,03:00,20.7,14.4,67,21,5,100.92
2018-08-26 04:00,2018,08,26,04:00,20,15.5,76,22,3,100.89
2018-08-26 05:00,2018,08,26,05:00,19.8,15.9,78,19,4,100.86
2018-08-26 06:00,2018,08,26,06:00,20,16.2,79,18,5,100.82
2018-08-26 07:00,2018,08,26,07:00,20.3,16.5,79,17,7,100.77
2018-08-26 08:00,2018,08,26,08:00,20.7,15.9,74,19,8,100.75
2018-08-26 09:00,2018,08,26,09:00,22,16,69,18,4,100.72
2018-08-26 10:00,2018,08,26,10:00,22.8,16.7,69,19,4,100.7
2018-08-26 11:00,2018,08,26,11:00,20,17.7,87,20,8,100.66
2018-08-26 12:00,2018,08,26,12:00,20.1,18.7,92,17,5,100.61
2018-08-26 13:00,2018,08,26,13:00,20.3,18.7,91,18,4,100.56
2018-08-26 14:00,2018,08,26,14:00,21.5,18.9,85,19,5,100.5
2018-08-26 15:00,2018,08,26,15:00,23.7,20,80,18,7,100.43
2018-08-26 16:00,2018,08,26,16:00,25,19.7,73,22,5,100.41
2018-08-26 17:00,2018,08,26,17:00,21.7,20.1,90,33,9,100.45
2018-08-26 18:00,2018,08,26,18:00,22.5,20.3,87,18,2,100.43
2018-08-26 19:00,2018,08,26,19:00,21.3,20.4,94,25,2,100.45
2018-08-26 20:00,2018,08,26,20:00,21.3,20.2,94,25,2,100.47
2018-08-26 21:00,2018,08,26,21:00,22.1,20.4,90,19,2,100.5
2018-08-26 22:00,2018,08,26,22:00,22.4,19.4,83,17,4,100.55
2018-08-26 23:00,2018,08,26,23:00,21.8,18.9,83,22,3,100.53
2018-08-27 00:00,2018,08,27,00:00,21.6,18.5,83,23,3,100.61
2018-08-27 01:00,2018,08,27,01:00,21.4,18.3,83,22,3,100.61
2018-08-27 02:00,2018,08,27,02:00,21,18.2,84,27,5,100.63
2018-08-27 03:00,2018,08,27,03:00,21,18,83,29,6,100.62
2018-08-27 04:00,2018,08,27,04:00,20.5,18.1,86,28,6,100.68
2018-08-27 05:00,2018,08,27,05:00,20.3,17.9,86,28,6,100.72
2018-08-27 06:00,2018,08,27,06:00,20.6,18,85,32,5,100.76
2018-08-27 07:00,2018,08,27,07:00,21.8,18.2,80,0,1,100.76
2018-08-27 08:00,2018,08,27,08:00,22.8,18.6,77,19,4,100.81
2018-08-27 09:00,2018,08,27,09:00,23.3,18.2,73,27,4,100.86
2018-08-27 10:00,2018,08,27,10:00,24.2,18.6,71,19,6,100.85
2018-08-27 11:00,2018,08,27,11:00,25.6,18.2,64,19,8,100.84
2018-08-27 12:00,2018,08,27,12:00,25.5,18,63,19,6,100.81
2018-08-27 13:00,2018,08,27,13:00,25.3,18.3,65,21,7,100.75
2018-08-27 14:00,2018,08,27,14:00,25.3,18.3,65,22,5,100.7
2018-08-27 15:00,2018,08,27,15:00,25.2,18.7,67,20,3,100.66
2018-08-27 16:00,2018,08,27,16:00,25.6,19.3,68,20,7,100.65
2018-08-27 17:00,2018,08,27,17:00,25.9,18.1,62,20,6,100.65
2018-08-27 18:00,2018,08,27,18:00,25.2,18.4,66,21,3,100.59
2018-08-27 19:00,2018,08,27,19:00,23.7,19,75,30,2,100.54
2018-08-27 20:00,2018,08,27,20:00,24.3,19.2,73,21,3,100.51
2018-08-27 21:00,2018,08,27,21:00,24.1,19.4,75,21,4,100.49
2018-08-27 22:00,2018,08,27,22:00,23.8,19.8,78,21,6,100.42
2018-08-27 23:00,2018,08,27,23:00,23.4,20.2,82,21,4,100.38
2018-08-28 00:00,2018,08,28,00:00,21.9,20.7,93,33,8,100.36
2018-08-28 01:00,2018,08,28,01:00,22,21.3,96,0,1,100.3
2018-08-28 02:00,2018,08,28,02:00,22,21.3,96,23,1,100.28
2018-08-28 03:00,2018,08,28,03:00,22.3,21.2,94,19,3,100.3
2018-08-28 04:00,2018,08,28,04:00,22.7,21.5,93,17,6,100.28
2018-08-28 05:00,2018,08,28,05:00,23.1,21.9,93,20,4,100.3
2018-08-28 06:00,2018,08,28,06:00,23.4,21.8,91,19,5,100.33
2018-08-28 07:00,2018,08,28,07:00,23.6,21.5,88,20,5,100.32
2018-08-28 08:00,2018,08,28,08:00,24.6,21.8,84,19,7,100.28
2018-08-28 09:00,2018,08,28,09:00,26.1,22.2,79,20,1,100.22
2018-08-28 10:00,2018,08,28,10:00,27.7,22.7,74,20,9,100.13
2018-08-28 11:00,2018,08,28,11:00,28.3,22.7,72,20,9,100.06
2018-08-28 12:00,2018,08,28,12:00,29.7,22.4,65,21,8,100.05
2018-08-28 13:00,2018,08,28,13:00,30.2,22.5,64,20,8,99.94
2018-08-28 14:00,2018,08,28,14:00,26.1,23.8,87,21,7,100
2018-08-28 15:00,2018,08,28,15:00,29.1,22.4,67,21,9,100.01
2018-08-28 16:00,2018,08,28,16:00,27.5,22.8,76,20,6,100
2018-08-28 17:00,2018,08,28,17:00,28.7,22.5,69,21,5,100.05
2018-08-28 18:00,2018,08,28,18:00,28.7,22,67,23,5,100.12
2018-08-28 19:00,2018,08,28,19:00,26.2,22,78,30,2,100.17
2018-08-28 20:00,2018,08,28,20:00,26.8,22.1,75,19,4,100.25
